user_id,attachment_url,filename
596426881,https://canvas.instructure.com/files/260413544/download?download_frd=1&verifier=nn7WqyrbG23mrYByQxdAtaWt8KHTvGS9PR7XIuiJ,596426881.pdf
596794231,https://canvas.instructure.com/files/260272765/download?download_frd=1&verifier=dX2VUR8M9xscqJ34abb6QInqm7U2ieWJFcTSnfdA,596794231.docx
596851206,https://canvas.instructure.com/files/260545005/download?download_frd=1&verifier=fcQ0AidibAv5FGMQ8W6OZyUZ2RHzKfZiGqo4apyT,596851206.pdf
596972267,https://canvas.instructure.com/files/260165429/download?download_frd=1&verifier=GRPE6ZqAeR6fWf5HfFxSgGw3n9w6ivvDwVQThoYn,596972267.pdf
599184756,https://canvas.instructure.com/files/259910566/download?download_frd=1&verifier=MmmYwwYEbFwW4oKOOZRpKEujsCmfo0FVuTZ6Kusa,599184756.docx
601631873,https://canvas.instructure.com/files/260617605/download?download_frd=1&verifier=PzeDWond7uqVDf5VFpR6aF58S2hJNHLnty9WnMSj,601631873.docx
601839060,https://canvas.instructure.com/files/260458015/download?download_frd=1&verifier=Skd4oyVAxKqryG6FOB0uY391c6YQgzb2MlY89HNd,601839060.pdf
603818404,https://canvas.instructure.com/files/260546427/download?download_frd=1&verifier=fwjTuCvpi088w25JVNZogE7rvv3NOvokLl2V0LLl,603818404.pdf
603977256,https://canvas.instructure.com/files/260445968/download?download_frd=1&verifier=E4Wkt84atw6BfsbzeBqwXhW4YUuhmc7fhGIzxDhm,603977256.pdf
604016476,https://canvas.instructure.com/files/260432284/download?download_frd=1&verifier=aHUlPbwGXtmnU8fc6iLH9iIewnwRlBbGAs5yskdH,604016476.pdf
